order_acknowledged_at,order_value_gbp,restaurant_id,number_of_items,prep_time_seconds,country,city,type_of_food
2015-06-25 14:43:50.491333+01:00,17.9,325,2,1287,UK,London,mediterranean
2015-06-30 20:43:59.583873+01:00,16.25,325,5,1668,UK,London,mediterranean
2015-06-02 18:31:38.410216+01:00,25.4,1327,2,515,UK,London,thai
2015-06-04 14:27:22.900988+01:00,25.65,1327,3,527,UK,London,thai
2015-06-06 19:29:04.090127+01:00,16.9,1327,2,397,UK,London,thai
2015-06-07 19:57:40.578244+01:00,33.35,1327,3,563,UK,London,thai
2015-06-07 20:12:15.547375+01:00,16.45,1327,2,573,UK,London,thai
2015-06-07 21:08:25.850397+01:00,34.85,1327,3,703,UK,London,thai
2015-06-08 17:09:26.191227+01:00,33.8,1327,3,940,UK,London,thai
2015-06-14 20:47:08.200170+01:00,21.9,1327,2,439,UK,London,thai
2015-06-17 19:33:16.288437+01:00,15.7,1327,2,311,UK,London,thai
2015-06-22 20:13:44.504624+01:00,42.1,1327,5,1723,UK,London,thai
2015-06-25 21:06:49.397175+01:00,34.85,1327,4,894,UK,London,thai
2015-06-27 22:07:16.765460+01:00,22.15,1327,3,543,UK,London,thai
2015-06-28 13:01:10.459820+01:00,36.15,1327,4,1638,UK,London,thai
2015-06-02 18:35:09.990486+01:00,13.8,2559,4,1284,UK,Liverpool,lebanese
2015-06-04 18:24:38.506821+01:00,23.85,2559,3,1589,UK,Liverpool,lebanese
2015-06-04 22:02:54.338479+01:00,15.9,2559,3,1158,UK,Liverpool,lebanese
2015-06-04 22:16:19.907777+01:00,15.9,2559,2,1042,UK,Liverpool,lebanese
2015-06-07 20:00:37.563406+01:00,15.9,2559,2,565,UK,Liverpool,lebanese
2015-06-10 18:29:28.824871+01:00,16.45,2559,2,720,UK,Liverpool,lebanese
2015-06-10 20:06:24.145231+01:00,7.95,2559,1,1251,UK,Liverpool,lebanese
2015-06-10 20:21:54.967540+01:00,21.9,2559,4,1698,UK,Liverpool,lebanese
2015-06-12 22:18:09.052814+01:00,18.85,2559,2,826,UK,Liverpool,lebanese
2015-06-13 20:47:38.057747+01:00,19.8,2559,3,625,UK,Liverpool,lebanese
2015-06-14 20:00:56.423177+01:00,15.35,2559,4,541,UK,Liverpool,lebanese
2015-06-14 20:26:01.587044+01:00,34.75,2559,5,1848,UK,Liverpool,lebanese
2015-06-14 20:26:32.931222+01:00,25.35,2559,5,1520,UK,Liverpool,lebanese
2015-06-20 20:21:57.398617+01:00,31.3,2559,5,1353,UK,Liverpool,lebanese
2015-06-21 15:55:14.665572+01:00,21.9,2559,2,1180,UK,Liverpool,lebanese
2015-06-23 13:57:57.539714+01:00,16.9,2559,3,337,UK,Liverpool,lebanese
2015-06-23 19:11:17.204278+01:00,24.35,2559,4,1009,UK,Liverpool,lebanese
2015-06-24 18:28:16.331177+01:00,18.85,2559,3,849,UK,Liverpool,lebanese
2015-06-24 21:28:33.122693+01:00,28.35,2559,4,1129,UK,Liverpool,lebanese
2015-06-25 14:27:00.678030+01:00,20.45,2559,4,1001,UK,Liverpool,lebanese
2015-06-25 18:33:28.052115+01:00,31.35,2559,4,12992,UK,Liverpool,lebanese
2015-06-25 21:27:07.892319+01:00,28.7,2559,7,1209,UK,Liverpool,lebanese
2015-06-25 21:29:03.909759+01:00,16.35,2559,4,1219,UK,Liverpool,lebanese
2015-06-27 19:16:52.040685+01:00,23.85,2559,3,1454,UK,Liverpool,lebanese
2015-06-02 18:37:46.440513+01:00,21.4,1104,4,841,UK,Manchester,middle eastern
2015-06-06 17:54:41.716521+01:00,29.9,1104,3,1061,UK,Manchester,middle eastern
2015-06-06 20:47:32.275530+01:00,29.95,1104,5,1326,UK,Manchester,middle eastern
2015-06-07 18:20:27.423445+01:00,19.45,1104,3,776,UK,Manchester,middle eastern
2015-06-09 19:23:35.590290+01:00,16.2,1104,2,876,UK,Manchester,middle eastern
2015-06-20 21:37:08.069079+01:00,27.2,1104,5,670,UK,Manchester,middle eastern
2015-06-20 22:52:12.632214+01:00,18.95,1104,3,1058,UK,Manchester,middle eastern
2015-06-23 20:12:25.979641+01:00,27.4,1104,3,1223,UK,Manchester,middle eastern
2015-06-24 21:38:43.117527+01:00,20.7,1104,3,2220,UK,Manchester,middle eastern
2015-06-27 20:53:48.974000+01:00,30.4,1104,3,1057,UK,Manchester,middle eastern
2015-06-27 22:48:23.724551+01:00,32.4,1104,4,818,UK,Manchester,middle eastern
2015-06-28 22:40:39.541615+01:00,28.6,1104,3,704,UK,Manchester,middle eastern
2015-06-30 21:39:29.695377+01:00,31.45,1104,4,992,UK,Manchester,middle eastern
2015-06-02 19:08:26.820889+01:00,35.05,993,4,1353,UK,London,spanish
2015-06-03 14:30:17.869436+01:00,29.2,993,4,2043,UK,London,spanish
2015-06-27 13:15:30.362898+01:00,62.7,993,8,1436,UK,London,spanish
2015-06-02 18:40:27.348335+01:00,113.0,306,12,1209,UK,London,chinese
2015-06-02 21:01:25.412958+01:00,14.0,306,2,1020,UK,London,chinese
2015-06-03 20:19:31.460752+01:00,81.8,306,10,6662,UK,London,chinese
2015-06-03 21:09:25.008812+01:00,34.0,306,4,756,UK,London,chinese
2015-06-03 21:54:48.694897+01:00,31.0,306,3,848,UK,London,chinese
2015-06-06 23:25:15.601435+01:00,65.4,306,12,1174,UK,London,chinese
2015-06-08 14:13:32.514157+01:00,46.0,306,4,1056,UK,London,chinese
2015-06-09 20:28:40.554402+01:00,23.6,306,3,802,UK,London,chinese
2015-06-13 19:30:44.962080+01:00,65.0,306,8,1646,UK,London,chinese
2015-06-13 19:29:16.219288+01:00,44.5,306,5,1037,UK,London,chinese
2015-06-13 19:33:45.194313+01:00,40.5,306,4,1659,UK,London,chinese
2015-06-13 21:45:40.156337+01:00,87.0,306,10,1178,UK,London,chinese
2015-06-14 14:15:08.851641+01:00,24.5,306,3,1275,UK,London,chinese
2015-06-14 15:36:24.100212+01:00,48.0,306,8,1103,UK,London,chinese
2015-06-14 20:10:02.079618+01:00,60.0,306,5,1400,UK,London,chinese
2015-06-14 20:45:11.358078+01:00,59.5,306,6,1177,UK,London,chinese
2015-06-14 21:27:07.007821+01:00,26.0,306,3,925,UK,London,chinese
2015-06-15 21:24:45.581579+01:00,54.0,306,6,372,UK,London,chinese
2015-06-15 21:28:19.467979+01:00,26.5,306,2,162,UK,London,chinese
2015-06-16 22:24:19.017104+01:00,33.0,306,2,1341,UK,London,chinese
2015-06-17 12:52:46.616451+01:00,120.8,306,11,1362,UK,London,chinese
2015-06-17 17:57:43.195140+01:00,59.5,306,5,1147,UK,London,chinese
2015-06-19 19:33:14.649130+01:00,49.0,306,6,609,UK,London,chinese
2015-06-19 22:53:57.584992+01:00,58.3,306,8,844,UK,London,chinese
2015-06-20 13:57:05.390212+01:00,19.0,306,3,656,UK,London,chinese
2015-06-20 19:51:04.438397+01:00,49.1,306,7,682,UK,London,chinese
2015-06-20 21:37:47.519039+01:00,27.5,306,3,904,UK,London,chinese
2015-06-21 20:38:21.947248+01:00,92.3,306,11,1245,UK,London,chinese
2015-06-22 19:00:54.059543+01:00,19.0,306,3,847,UK,London,chinese
2015-06-22 20:14:19.001078+01:00,15.2,306,3,390,UK,London,chinese
2015-06-24 20:10:46.339406+01:00,31.3,306,4,864,UK,London,chinese
2015-06-24 22:52:04.989506+01:00,66.0,306,7,1601,UK,London,chinese
2015-06-24 22:53:06.694059+01:00,24.0,306,3,1581,UK,London,chinese
2015-06-25 22:15:47.138375+01:00,63.5,306,6,1608,UK,London,chinese
2015-06-26 21:46:47.007462+01:00,76.9,306,8,1752,UK,London,chinese
2015-06-27 20:55:26.544009+01:00,80.0,306,7,1134,UK,London,chinese
2015-06-27 22:46:37.418685+01:00,45.5,306,3,1265,UK,London,chinese
2015-06-27 23:34:37.363687+01:00,30.5,306,4,1296,UK,London,chinese
2015-06-27 23:47:45.197137+01:00,23.5,306,3,503,UK,London,chinese
2015-06-27 23:59:08.641113+01:00,31.5,306,3,329,UK,London,chinese
2015-06-28 14:36:39.052536+01:00,32.2,306,5,1269,UK,London,chinese
2015-06-28 15:37:35.001573+01:00,28.0,306,4,1874,UK,London,chinese
2015-06-28 19:11:03.936516+01:00,54.5,306,5,1820,UK,London,chinese
2015-06-28 19:10:53.625655+01:00,57.5,306,6,1257,UK,London,chinese
2015-06-28 21:42:30.856483+01:00,24.5,306,4,1263,UK,London,chinese
2015-06-29 20:42:40.149604+01:00,68.0,306,7,1187,UK,London,chinese
2015-06-29 22:42:12.797070+01:00,48.1,306,6,1335,UK,London,chinese
2015-06-29 23:01:30.423137+01:00,34.0,306,3,1243,UK,London,chinese
2015-06-30 19:31:50.935601+01:00,36.5,306,5,1305,UK,London,chinese
2015-06-30 21:51:18.293801+01:00,16.0,306,2,611,UK,London,chinese
2015-06-02 18:41:16.255903+01:00,7.25,2755,2,724,UK,Guildford,burritos
2015-06-02 19:10:15.772276+01:00,31.55,2755,9,2629,UK,Guildford,burritos
2015-06-02 19:16:28.116415+01:00,17.8,2755,4,397,UK,Guildford,burritos
2015-06-03 12:53:17.726840+01:00,17.8,2755,5,2327,UK,Guildford,burritos
2015-06-03 19:25:13.830396+01:00,13.25,2755,3,206,UK,Guildford,burritos
2015-06-04 18:48:03.945542+01:00,37.95,2755,3,457,UK,Guildford,burritos
2015-06-04 19:52:28.779023+01:00,15.9,2755,2,744,UK,Guildford,burritos
2015-06-04 20:32:16.801802+01:00,31.5,2755,5,447,UK,Guildford,burritos
2015-06-04 22:35:34.917015+01:00,15.25,2755,5,271,UK,Guildford,burritos
2015-06-05 16:14:45.097010+01:00,10.25,2755,3,80,UK,Guildford,burritos
2015-06-06 15:47:40.721281+01:00,15.5,2755,3,206,UK,Guildford,burritos
2015-06-06 17:46:20.358535+01:00,21.05,2755,3,342,UK,Guildford,burritos
2015-06-06 20:25:31.935430+01:00,15.05,2755,3,894,UK,Guildford,burritos
2015-06-07 12:58:08.927471+01:00,22.4,2755,4,2780,UK,Guildford,burritos
2015-06-07 15:41:10.390210+01:00,23.8,2755,4,523,UK,Guildford,burritos
2015-06-07 17:31:05.099236+01:00,29.4,2755,3,467,UK,Guildford,burritos
2015-06-08 15:47:30.007313+01:00,22.55,2755,2,830,UK,Guildford,burritos
2015-06-08 17:50:07.617258+01:00,15.6,2755,3,8181,UK,Guildford,burritos
2015-06-08 19:11:04.057988+01:00,15.4,2755,2,267,UK,Guildford,burritos
2015-06-08 20:04:12.658280+01:00,121.95,2755,11,378,UK,Guildford,burritos
2015-06-08 20:32:08.906888+01:00,9.45,2755,3,407,UK,Guildford,burritos
2015-06-09 13:34:12.578247+01:00,19.7,2755,3,437,UK,Guildford,burritos
2015-06-09 19:26:35.135120+01:00,26.5,2755,4,197,UK,Guildford,burritos
2015-06-09 19:26:40.238942+01:00,15.4,2755,5,192,UK,Guildford,burritos
2015-06-09 20:58:46.608937+01:00,9.15,2755,3,40,UK,Guildford,burritos
2015-06-10 19:07:43.552851+01:00,15.15,2755,4,105,UK,Guildford,burritos
2015-06-10 19:09:04.283300+01:00,17.5,2755,3,267,UK,Guildford,burritos
2015-06-11 19:02:35.775991+01:00,19.0,2755,3,397,UK,Guildford,burritos
2015-06-11 20:12:33.918615+01:00,30.35,2755,4,412,UK,Guildford,burritos
2015-06-11 20:23:38.221243+01:00,15.5,2755,1,221,UK,Guildford,burritos
2015-06-12 14:41:23.598007+01:00,15.0,2755,3,272,UK,Guildford,burritos
2015-06-12 20:02:59.658682+01:00,16.0,2755,4,321,UK,Guildford,burritos
2015-06-12 22:02:21.025831+01:00,21.1,2755,3,427,UK,Guildford,burritos
2015-06-13 13:56:16.291736+01:00,15.75,2755,4,196,UK,Guildford,burritos
2015-06-13 17:32:09.955284+01:00,11.45,2755,4,231,UK,Guildford,burritos
2015-06-13 17:48:30.249464+01:00,21.2,2755,5,186,UK,Guildford,burritos
2015-06-13 19:10:11.372590+01:00,20.25,2755,3,1156,UK,Guildford,burritos
2015-06-13 21:27:59.754291+01:00,16.4,2755,3,191,UK,Guildford,burritos
2015-06-13 21:49:38.198087+01:00,15.4,2755,5,655,UK,Guildford,burritos
2015-06-13 21:51:49.427523+01:00,15.8,2755,3,564,UK,Guildford,burritos
2015-06-13 21:54:10.225964+01:00,15.05,2755,4,650,UK,Guildford,burritos
2015-06-15 17:36:40.453506+01:00,17.1,2755,4,899,UK,Guildford,burritos
2015-06-15 21:06:09.946673+01:00,17.2,2755,3,875,UK,Guildford,burritos
2015-06-16 17:03:09.601987+01:00,15.9,2755,3,292,UK,Guildford,burritos
2015-06-16 17:59:16.818672+01:00,20.1,2755,5,668,UK,Guildford,burritos
2015-06-17 18:38:18.767277+01:00,15.2,2755,3,226,UK,Guildford,burritos
2015-06-17 20:00:47.424545+01:00,15.05,2755,4,482,UK,Guildford,burritos
2015-06-17 20:24:25.316729+01:00,21.45,2755,3,663,UK,Guildford,burritos
2015-06-17 20:30:37.164966+01:00,19.8,2755,3,804,UK,Guildford,burritos
2015-06-17 22:29:47.996784+01:00,16.2,2755,6,562,UK,Guildford,burritos
2015-06-20 18:28:34.851601+01:00,7.05,2755,1,463,UK,Guildford,burritos
2015-06-20 19:58:45.791913+01:00,23.25,2755,2,452,UK,Guildford,burritos
2015-06-20 21:36:45.520498+01:00,15.0,2755,4,141,UK,Guildford,burritos
2015-06-21 13:43:05.916165+01:00,13.95,2755,4,648,UK,Guildford,burritos
2015-06-21 14:59:22.651052+01:00,19.8,2755,3,654,UK,Guildford,burritos
2015-06-22 17:03:42.553299+01:00,15.55,2755,3,423,UK,Guildford,burritos
2015-06-23 12:25:52.645961+01:00,7.25,2755,2,3422,UK,Guildford,burritos
2015-06-23 19:37:45.980930+01:00,13.15,2755,5,296,UK,Guildford,burritos
2015-06-23 19:48:55.422530+01:00,15.05,2755,4,638,UK,Guildford,burritos
2015-06-23 20:01:39.898678+01:00,30.0,2755,7,960,UK,Guildford,burritos
2015-06-23 20:44:09.558142+01:00,19.9,2755,3,3056,UK,Guildford,burritos
2015-06-24 13:09:35.796277+01:00,7.25,2755,3,1424,UK,Guildford,burritos
2015-06-24 13:20:24.312225+01:00,20.85,2755,2,382,UK,Guildford,burritos
2015-06-24 21:55:49.899486+01:00,15.2,2755,4,301,UK,Guildford,burritos
2015-06-26 13:51:15.916588+01:00,20.35,2755,2,770,UK,Guildford,burritos
2015-06-26 19:35:55.081089+01:00,12.45,2755,3,917,UK,Guildford,burritos
2015-06-27 17:39:31.513047+01:00,15.8,2755,4,175,UK,Guildford,burritos
2015-06-28 13:19:25.291494+01:00,32.25,2755,4,1451,UK,Guildford,burritos
2015-06-28 13:18:55.082538+01:00,15.6,2755,6,1476,UK,Guildford,burritos
2015-06-29 21:10:14.547512+01:00,16.0,2755,2,669,UK,Guildford,burritos
2015-06-30 14:40:11.242155+01:00,15.3,2755,3,2341,UK,Guildford,burritos
2015-06-30 19:18:45.787855+01:00,19.0,2755,3,211,UK,Guildford,burritos
2015-06-30 19:42:45.008959+01:00,25.7,2755,8,302,UK,Guildford,burritos
2015-06-30 21:15:40.233147+01:00,15.3,2755,4,50,UK,Guildford,burritos
2015-06-02 18:48:44.432466+01:00,17.9,1340,2,573,UK,London,thai
2015-06-02 20:50:07.077391+01:00,29.1,1340,5,1153,UK,London,thai
2015-06-02 22:07:26.251303+01:00,85.55,1340,9,663,UK,London,thai
2015-06-03 21:25:34.522886+01:00,25.2,1340,3,679,UK,London,thai
2015-06-04 21:17:14.821043+01:00,17.9,1340,2,754,UK,London,thai
2015-06-04 23:24:09.765565+01:00,16.4,1340,3,447,UK,London,thai
2015-06-05 20:32:03.744671+01:00,18.4,1340,3,397,UK,London,thai
2015-06-08 20:07:10.612340+01:00,49.45,1340,6,755,UK,London,thai
2015-06-09 19:25:51.941329+01:00,68.3,1340,8,708,UK,London,thai
2015-06-09 20:34:31.484966+01:00,15.45,1340,2,910,UK,London,thai
2015-06-09 21:09:03.457330+01:00,27.4,1340,5,382,UK,London,thai
2015-06-10 21:13:34.028357+01:00,15.95,1340,3,784,UK,London,thai
2015-06-11 21:03:55.045476+01:00,18.85,1340,3,809,UK,London,thai
2015-06-15 22:02:03.035308+01:00,17.0,1340,2,658,UK,London,thai
2015-06-18 12:26:48.844310+01:00,35.55,1340,5,5157,UK,London,thai
2015-06-22 22:59:18.870562+01:00,36.8,1340,5,849,UK,London,thai
2015-06-25 19:24:35.439622+01:00,15.7,1340,2,311,UK,London,thai
2015-06-25 20:54:42.507820+01:00,103.0,1340,9,839,UK,London,thai
2015-06-26 21:03:12.830489+01:00,22.9,1340,4,362,UK,London,thai
2015-06-26 22:46:03.885578+01:00,17.2,1340,3,370,UK,London,thai
2015-06-29 21:18:17.997048+01:00,16.4,1340,3,463,UK,London,thai
2015-06-02 18:49:30.065325+01:00,15.2,2610,4,920,UK,Leeds,burgers
2015-06-03 22:29:19.588729+01:00,15.85,2610,5,1168,UK,Leeds,burgers
2015-06-04 19:41:36.294778+01:00,20.7,2610,3,465,UK,Leeds,burgers
2015-06-06 18:32:32.602777+01:00,21.65,2610,3,668,UK,Leeds,burgers
2015-06-06 19:25:41.562023+01:00,27.7,2610,4,659,UK,Leeds,burgers
2015-06-07 18:10:57.186897+01:00,25.8,2610,4,802,UK,Leeds,burgers
2015-06-14 20:18:34.991775+01:00,15.15,2610,4,738,UK,Leeds,burgers
2015-06-17 13:33:52.537896+01:00,19.7,2610,3,978,UK,Leeds,burgers
2015-06-18 19:09:41.448747+01:00,16.05,2610,3,580,UK,Leeds,burgers
2015-06-18 19:28:03.834929+01:00,19.8,2610,3,548,UK,Leeds,burgers
2015-06-18 21:27:43.802415+01:00,25.0,2610,4,612,UK,Leeds,burgers
2015-06-19 19:20:34.848755+01:00,18.0,2610,3,926,UK,Leeds,burgers
2015-06-19 22:01:25.513829+01:00,21.8,2610,2,747,UK,Leeds,burgers
2015-06-20 21:11:36.106943+01:00,29.8,2610,5,822,UK,Leeds,burgers
2015-06-02 18:53:05.284428+01:00,15.0,424,3,865,UK,London,pan asian
2015-06-02 21:51:58.951260+01:00,27.5,424,4,967,UK,London,pan asian
2015-06-02 21:54:20.437417+01:00,18.25,424,3,1187,UK,London,pan asian
2015-06-04 19:37:37.797017+01:00,28.0,424,3,765,UK,London,pan asian
2015-06-04 20:57:28.375669+01:00,16.5,424,3,816,UK,London,pan asian
2015-06-04 23:09:36.982243+01:00,16.0,424,3,600,UK,London,pan asian
2015-06-06 20:43:55.497433+01:00,51.75,424,7,1563,UK,London,pan asian
2015-06-06 23:12:12.507327+01:00,25.0,424,5,1527,UK,London,pan asian
2015-06-07 18:01:52.363707+01:00,16.0,424,4,820,UK,London,pan asian
2015-06-07 21:12:33.143632+01:00,20.0,424,4,599,UK,London,pan asian
2015-06-09 20:09:58.906245+01:00,24.0,424,4,951,UK,London,pan asian
2015-06-10 21:14:36.984696+01:00,18.25,424,3,646,UK,London,pan asian
2015-06-10 22:17:01.763552+01:00,21.5,424,3,585,UK,London,pan asian
2015-06-11 20:10:15.874513+01:00,15.5,424,3,652,UK,London,pan asian
2015-06-11 22:47:52.655120+01:00,18.75,424,3,763,UK,London,pan asian
2015-06-11 23:35:08.872366+01:00,27.0,424,4,807,UK,London,pan asian
2015-06-12 20:02:33.793707+01:00,22.7,424,3,788,UK,London,pan asian
2015-06-12 20:17:27.193160+01:00,16.0,424,3,712,UK,London,pan asian
2015-06-12 22:32:36.499922+01:00,19.0,424,4,744,UK,London,pan asian
2015-06-12 23:27:57.225336+01:00,21.45,424,4,585,UK,London,pan asian
2015-06-13 16:56:06.061292+01:00,21.25,424,3,746,UK,London,pan asian
2015-06-13 21:14:32.267696+01:00,16.0,424,3,1917,UK,London,pan asian
2015-06-14 18:13:48.992145+01:00,25.5,424,4,978,UK,London,pan asian
2015-06-14 19:28:54.973945+01:00,34.0,424,6,1115,UK,London,pan asian
2015-06-14 20:13:01.085966+01:00,15.25,424,3,606,UK,London,pan asian
2015-06-14 21:30:31.202168+01:00,19.0,424,3,659,UK,London,pan asian
2015-06-14 22:06:47.549796+01:00,22.0,424,4,675,UK,London,pan asian
2015-06-16 21:10:36.251591+01:00,17.0,424,3,887,UK,London,pan asian
2015-06-17 19:47:48.862127+01:00,31.5,424,3,805,UK,London,pan asian
2015-06-17 20:39:59.362695+01:00,17.0,424,2,920,UK,London,pan asian
2015-06-18 19:36:16.896887+01:00,17.5,424,3,683,UK,London,pan asian
2015-06-18 20:13:24.513178+01:00,26.25,424,4,921,UK,London,pan asian
2015-06-18 20:29:12.405564+01:00,21.25,424,4,1448,UK,London,pan asian
2015-06-18 20:45:34.049093+01:00,36.45,424,6,1268,UK,London,pan asian
2015-06-18 21:43:17.651672+01:00,16.5,424,3,523,UK,London,pan asian
2015-06-19 20:03:08.715671+01:00,36.2,424,6,1031,UK,London,pan asian
2015-06-20 14:47:34.523036+01:00,28.75,424,6,1911,UK,London,pan asian
2015-06-20 20:47:51.248328+01:00,16.5,424,3,983,UK,London,pan asian
2015-06-20 21:28:31.200857+01:00,41.95,424,5,868,UK,London,pan asian
2015-06-21 19:50:12.210136+01:00,24.45,424,4,670,UK,London,pan asian
2015-06-21 20:33:33.923372+01:00,31.75,424,4,916,UK,London,pan asian
2015-06-21 21:15:02.744006+01:00,18.0,424,3,924,UK,London,pan asian
2015-06-21 21:19:50.434972+01:00,18.25,424,3,1031,UK,London,pan asian
2015-06-21 22:00:07.858062+01:00,32.75,424,6,994,UK,London,pan asian
2015-06-23 19:13:45.113099+01:00,40.7,424,6,1248,UK,London,pan asian
2015-06-23 21:21:19.006534+01:00,16.5,424,3,1069,UK,London,pan asian
2015-06-23 23:49:15.514799+01:00,15.95,424,3,472,UK,London,pan asian
2015-06-24 20:55:49.974409+01:00,16.5,424,2,782,UK,London,pan asian
2015-06-24 22:25:16.653877+01:00,15.0,424,3,621,UK,London,pan asian
2015-06-25 20:35:05.033129+01:00,17.0,424,4,795,UK,London,pan asian
2015-06-26 19:37:50.423280+01:00,41.5,424,7,1318,UK,London,pan asian
2015-06-27 18:14:33.300728+01:00,40.0,424,7,1412,UK,London,pan asian
2015-06-27 19:42:23.400970+01:00,17.0,424,4,669,UK,London,pan asian
2015-06-27 20:58:01.915620+01:00,21.75,424,3,2445,UK,London,pan asian
2015-06-27 21:02:49.173292+01:00,17.25,424,3,3024,UK,London,pan asian
2015-06-28 14:55:27.963952+01:00,18.5,424,4,660,UK,London,pan asian
2015-06-28 19:27:33.930761+01:00,17.45,424,3,679,UK,London,pan asian
2015-06-28 20:43:49.320628+01:00,21.75,424,3,466,UK,London,pan asian
2015-06-30 18:53:09.904372+01:00,25.2,424,5,876,UK,London,pan asian
2015-06-02 18:53:33.218821+01:00,26.5,108,3,1378,UK,London,chinese
2015-06-05 21:27:24.437773+01:00,27.1,108,2,1339,UK,London,chinese
2015-06-17 14:23:45.617653+01:00,29.4,108,3,1340,UK,London,chinese
2015-06-21 22:57:48.103367+01:00,24.1,108,3,906,UK,London,chinese
2015-06-22 12:58:22.479297+01:00,25.2,108,3,2774,UK,London,chinese
2015-06-23 20:17:41.386185+01:00,23.3,108,3,2442,UK,London,chinese
2015-06-24 22:32:33.325246+01:00,30.3,108,4,1090,UK,London,chinese
2015-06-25 17:27:13.504342+01:00,46.4,108,6,973,UK,London,chinese
2015-06-27 14:24:54.630494+01:00,15.35,108,3,539,UK,London,chinese
2015-06-27 22:35:31.725636+01:00,38.9,108,6,1178,UK,London,chinese
2015-06-02 18:57:41.758953+01:00,17.0,539,2,6036,UK,London,chinese
2015-06-02 20:20:32.589968+01:00,44.0,539,6,1246,UK,London,chinese
2015-06-03 22:26:58.642182+01:00,22.5,539,3,1080,UK,London,chinese
2015-06-04 19:57:58.937376+01:00,18.0,539,3,1079,UK,London,chinese
2015-06-04 19:59:09.996807+01:00,53.4,539,7,998,UK,London,chinese
2015-06-04 21:18:40.001629+01:00,32.2,539,5,1032,UK,London,chinese
2015-06-04 22:29:53.966127+01:00,39.7,539,6,755,UK,London,chinese
2015-06-05 19:37:33.571286+01:00,16.5,539,2,861,UK,London,chinese
2015-06-05 19:51:14.819566+01:00,30.3,539,3,727,UK,London,chinese
2015-06-05 20:24:53.435535+01:00,15.8,539,3,1274,UK,London,chinese
2015-06-05 20:47:04.923507+01:00,66.3,539,9,1838,UK,London,chinese
2015-06-05 20:50:07.043000+01:00,39.8,539,5,1722,UK,London,chinese
2015-06-05 21:35:52.837527+01:00,19.5,539,3,1108,UK,London,chinese
2015-06-05 22:07:32.314588+01:00,52.0,539,6,1317,UK,London,chinese
2015-06-06 18:45:41.479547+01:00,21.2,539,5,1611,UK,London,chinese
2015-06-06 19:48:33.511401+01:00,35.3,539,5,1007,UK,London,chinese
2015-06-06 19:59:23.056625+01:00,41.8,539,4,1270,UK,London,chinese
2015-06-06 20:49:11.369574+01:00,34.0,539,4,1230,UK,London,chinese
2015-06-07 19:12:48.846682+01:00,23.5,539,5,3113,UK,London,chinese
2015-06-07 19:45:03.053309+01:00,45.5,539,5,1179,UK,London,chinese
2015-06-07 19:59:39.724810+01:00,16.0,539,1,1311,UK,London,chinese
2015-06-07 21:14:14.704289+01:00,18.1,539,4,860,UK,London,chinese
2015-06-07 22:36:52.077866+01:00,27.0,539,3,479,UK,London,chinese
